t,meanR,meanG,meanB,brightness,litFrac,motion
240.38,2.48,3.22,3.86,3.11,0.0294,1.07
240.50,2.28,3.00,3.62,2.89,0.0271,0.99
240.62,2.33,3.06,3.65,2.95,0.0273,0.79
240.75,2.32,3.07,3.68,2.95,0.0283,0.93
240.88,2.30,2.99,3.51,2.88,0.0271,1.05
241.00,2.31,2.93,3.35,2.83,0.0266,1.10
241.12,2.43,3.04,3.47,2.94,0.0275,1.27
241.25,2.34,2.95,3.37,2.85,0.0267,1.05
241.38,2.28,2.88,3.29,2.78,0.0264,0.94
241.50,2.29,2.89,3.32,2.79,0.0270,0.73
241.62,2.32,2.95,3.41,2.85,0.0269,1.05
241.75,2.28,2.92,3.39,2.82,0.0265,1.14
241.88,2.28,3.10,3.71,2.97,0.0283,1.19
242.00,2.32,3.10,3.71,2.98,0.0285,1.02
242.12,2.33,3.10,3.71,2.98,0.0286,0.96
242.25,2.29,3.06,3.67,2.94,0.0280,0.83
242.38,2.33,3.09,3.69,2.97,0.0284,0.78
242.50,2.30,3.03,3.60,2.92,0.0272,0.83
242.62,2.29,2.99,3.52,2.88,0.0269,0.98
242.75,2.54,3.21,3.72,3.11,0.0285,1.28
242.88,2.56,3.24,3.73,3.13,0.0288,1.14
243.00,2.52,3.19,3.69,3.08,0.0283,1.03
243.12,2.42,3.09,3.57,2.98,0.0271,1.02
243.25,2.35,3.03,3.51,2.92,0.0270,0.86
243.38,2.34,3.04,3.54,2.93,0.0274,1.07
243.50,2.31,3.00,3.52,2.89,0.0268,1.10
243.62,2.33,3.14,3.80,3.01,0.0277,1.19
243.75,2.47,3.28,3.93,3.15,0.0293,1.17
243.88,2.44,3.26,3.93,3.14,0.0289,1.08
244.00,2.36,3.20,3.87,3.07,0.0288,1.03
244.12,2.42,3.24,3.87,3.11,0.0289,0.93
244.25,2.29,3.01,3.52,2.89,0.0269,0.98
244.38,2.50,3.17,3.63,3.06,0.0289,1.10
244.50,2.45,3.11,3.57,3.00,0.0282,1.04
244.62,2.48,3.14,3.62,3.04,0.0284,1.03
244.75,2.48,3.09,3.55,3.00,0.0287,1.09
244.88,2.38,3.00,3.48,2.90,0.0277,1.06
245.00,2.22,2.85,3.34,2.75,0.0264,1.03
245.12,2.24,2.87,3.36,2.77,0.0265,0.91
245.25,2.36,3.13,3.71,3.00,0.0286,1.17
245.38,2.38,3.12,3.67,3.00,0.0283,1.10
245.50,2.29,3.03,3.54,2.91,0.0269,1.13
245.62,2.28,3.01,3.51,2.89,0.0271,1.04
245.75,2.30,3.00,3.48,2.89,0.0276,0.89
245.88,2.27,2.93,3.40,2.83,0.0264,0.88
246.00,2.27,2.88,3.35,2.79,0.0259,0.81
246.12,2.50,3.12,3.57,3.02,0.0280,1.08
246.25,2.47,3.09,3.55,2.99,0.0270,0.89
246.38,2.47,3.12,3.61,3.02,0.0275,1.01
246.50,2.43,3.07,3.55,2.97,0.0274,1.04
246.62,2.32,2.97,3.47,2.87,0.0274,1.14
246.75,2.15,2.80,3.30,2.70,0.0259,1.11
246.88,2.34,3.10,3.75,2.98,0.0280,1.03
247.00,2.18,2.94,3.61,2.83,0.0266,1.19
247.12,2.35,3.12,3.80,3.01,0.0282,1.21
247.25,2.28,3.03,3.72,2.92,0.0273,1.21
247.38,2.26,3.03,3.71,2.92,0.0278,1.01
247.50,2.22,2.96,3.61,2.85,0.0270,0.97
247.62,2.23,2.94,3.53,2.83,0.0267,0.89
247.75,2.37,3.02,3.55,2.92,0.0280,0.93
247.88,2.38,3.05,3.58,2.95,0.0280,0.78
248.00,2.37,3.04,3.58,2.94,0.0277,0.86
248.12,2.37,3.05,3.59,2.95,0.0276,0.94
248.25,2.35,3.03,3.58,2.92,0.0278,1.06
248.38,2.26,2.94,3.50,2.83,0.0266,1.14
248.50,2.11,2.78,3.34,2.68,0.0254,1.07
248.62,2.10,2.90,3.56,2.78,0.0271,1.03
248.75,2.18,2.98,3.65,2.86,0.0273,0.93
248.88,2.24,3.03,3.68,2.91,0.0277,1.03
249.00,2.31,3.11,3.76,2.98,0.0279,1.07
249.12,2.30,3.06,3.67,2.94,0.0276,1.10
249.25,2.30,2.98,3.56,2.88,0.0268,1.06
249.38,2.51,3.16,3.71,3.06,0.0287,1.16
249.50,2.47,3.13,3.69,3.03,0.0288,0.81
249.62,2.51,3.18,3.73,3.07,0.0284,0.79
249.75,2.54,3.21,3.77,3.11,0.0293,0.88
249.88,2.60,3.26,3.80,3.16,0.0295,1.10
250.00,2.62,3.30,3.85,3.19,0.0300,1.33
250.12,2.46,3.14,3.70,3.04,0.0286,1.50
250.25,2.30,3.06,3.75,2.95,0.0283,1.37
250.38,2.29,3.07,3.75,2.95,0.0283,1.10
250.50,2.17,2.94,3.63,2.82,0.0273,0.94
250.62,2.18,2.96,3.66,2.85,0.0268,1.00
250.75,2.20,2.98,3.67,2.86,0.0267,1.08
250.88,2.18,2.95,3.61,2.83,0.0267,1.08
251.00,2.21,2.93,3.51,2.82,0.0266,1.03
251.12,2.37,3.08,3.68,2.98,0.0284,1.07
251.25,2.35,3.06,3.64,2.95,0.0281,0.83
251.38,2.37,3.06,3.64,2.96,0.0282,0.70
251.50,2.40,3.10,3.66,2.99,0.0284,0.81
251.62,2.34,3.03,3.59,2.92,0.0276,0.98
251.75,2.32,3.00,3.56,2.90,0.0269,1.09
251.88,2.30,3.13,3.80,3.00,0.0285,1.26
252.00,2.25,3.07,3.74,2.94,0.0278,1.11
252.12,2.14,2.93,3.56,2.81,0.0269,1.07
252.25,2.06,2.84,3.46,2.72,0.0259,0.86
252.38,2.16,2.95,3.57,2.82,0.0270,0.92
252.50,2.22,2.98,3.59,2.87,0.0271,1.03
252.62,2.23,2.98,3.60,2.86,0.0269,1.11
252.75,2.42,3.15,3.75,3.04,0.0282,1.27
252.88,2.43,3.13,3.74,3.03,0.0279,0.99
253.00,2.42,3.12,3.72,3.02,0.0281,0.84
253.12,2.44,3.14,3.72,3.03,0.0287,0.73
253.25,2.43,3.15,3.73,3.04,0.0288,0.81
253.38,2.32,3.04,3.61,2.93,0.0276,0.95
253.50,2.26,2.93,3.45,2.83,0.0264,1.09
253.62,2.31,3.11,3.75,2.99,0.0278,1.17
253.75,10.57,11.25,11.52,11.13,0.0659,8.33
253.88,10.56,11.23,11.51,11.11,0.0659,0.44
254.00,10.56,11.22,11.46,11.10,0.0659,0.41
254.12,10.58,11.24,11.47,11.12,0.0662,0.45
254.25,7.67,8.37,8.73,8.25,0.0640,3.06
254.38,3.95,4.65,5.06,4.53,0.0447,3.97
254.50,2.51,3.20,3.67,3.09,0.0294,2.08
254.62,2.39,3.07,3.54,2.96,0.0283,1.09
254.75,2.41,3.09,3.57,2.98,0.0288,0.94
254.88,2.38,3.04,3.52,2.94,0.0280,0.84
255.00,2.29,2.96,3.47,2.86,0.0268,0.77
255.12,2.20,2.89,3.40,2.78,0.0261,0.87
255.25,2.26,3.10,3.73,2.97,0.0283,1.07
255.38,2.28,3.10,3.75,2.98,0.0284,1.04
255.50,2.23,3.02,3.64,2.90,0.0274,1.07
255.62,2.24,3.02,3.65,2.90,0.0278,1.05
255.75,2.11,2.91,3.51,2.78,0.0272,1.00
255.88,2.11,2.83,3.39,2.72,0.0259,0.83
256.00,2.22,2.87,3.39,2.77,0.0264,1.04
256.12,2.48,3.14,3.63,3.03,0.0282,1.32
256.25,2.51,3.17,3.67,3.06,0.0283,1.12
256.38,2.52,3.19,3.67,3.08,0.0285,1.06
256.50,2.56,3.22,3.73,3.12,0.0287,1.00
256.62,2.45,3.13,3.70,3.03,0.0283,0.95
256.75,2.29,2.99,3.57,2.88,0.0270,0.91
256.88,2.44,3.24,3.95,3.12,0.0285,1.04
257.00,2.23,3.03,3.73,2.91,0.0276,1.04
257.12,2.34,3.14,3.82,3.02,0.0286,1.08
257.25,2.27,3.02,3.62,2.90,0.0275,1.17
257.38,2.22,2.96,3.53,2.84,0.0266,1.10
257.50,2.13,2.84,3.38,2.73,0.0255,1.01
257.62,2.06,2.74,3.23,2.63,0.0252,0.92
257.75,2.30,2.97,3.47,2.87,0.0270,1.10
257.88,2.37,3.05,3.58,2.95,0.0282,1.04
258.00,2.43,3.11,3.65,3.01,0.0285,1.05
258.12,2.44,3.10,3.62,3.00,0.0284,1.07
258.25,2.42,3.09,3.59,2.98,0.0283,1.01
258.38,2.36,3.02,3.53,2.91,0.0276,1.02
258.50,2.27,2.92,3.39,2.82,0.0267,0.89
258.62,2.36,3.13,3.67,3.01,0.0286,0.92
258.75,2.37,3.12,3.61,3.00,0.0282,0.91
258.88,2.36,3.09,3.59,2.97,0.0281,1.00
259.00,2.32,3.09,3.64,2.97,0.0277,1.03
259.12,2.25,2.99,3.55,2.87,0.0270,1.12
259.25,2.17,2.87,3.39,2.76,0.0259,1.10
259.38,2.35,3.01,3.50,2.91,0.0272,1.22
259.50,2.33,2.99,3.48,2.88,0.0269,0.74
259.62,2.38,3.06,3.59,2.95,0.0276,1.00
259.75,2.42,3.11,3.63,3.00,0.0283,1.03
259.88,2.41,3.13,3.68,3.02,0.0284,1.04
260.00,2.33,3.04,3.60,2.93,0.0279,1.10
260.12,2.18,2.89,3.46,2.78,0.0261,1.02
260.25,2.01,2.80,3.52,2.68,0.0250,0.92
260.38,2.00,2.76,3.44,2.65,0.0238,0.91
260.50,1.36,1.99,2.59,1.90,0.0170,1.01
260.62,0.77,1.22,1.66,1.16,0.0088,0.93
260.75,0.05,0.21,0.50,0.20,0.0027,0.93
260.88,11.75,12.17,12.52,12.11,0.0661,11.88
261.00,11.55,12.10,12.50,12.01,0.0662,0.33
261.12,11.49,12.10,12.55,12.00,0.0666,0.41
261.25,9.08,9.75,10.26,9.64,0.0648,2.58
261.38,4.91,5.60,6.14,5.49,0.0565,4.33
261.50,2.39,3.08,3.63,2.97,0.0283,2.76
261.62,2.33,3.00,3.55,2.90,0.0271,0.84
261.75,2.29,2.97,3.54,2.86,0.0267,0.83
261.88,2.33,3.15,3.83,3.03,0.0286,1.00
262.00,2.31,3.11,3.78,2.99,0.0282,0.93
262.12,2.35,3.14,3.77,3.02,0.0285,1.06
262.25,2.35,3.11,3.74,3.00,0.0282,1.13
262.38,2.26,3.02,3.65,2.90,0.0278,1.11
262.50,2.15,2.87,3.46,2.76,0.0262,0.99
262.62,2.16,2.83,3.40,2.73,0.0258,0.82
262.75,2.47,3.13,3.68,3.03,0.0280,1.26
262.88,2.53,3.18,3.73,3.08,0.0285,1.12
263.00,2.55,3.22,3.76,3.12,0.0289,1.06
263.12,2.49,3.17,3.73,3.07,0.0283,1.01
263.25,2.44,3.11,3.68,3.01,0.0282,0.92
263.38,2.33,3.00,3.55,2.90,0.0271,0.93
263.50,2.23,2.90,3.47,2.80,0.0267,0.82
263.62,2.23,2.99,3.69,2.88,0.0274,0.86
263.75,2.41,3.19,3.87,3.07,0.0287,1.03
263.88,10.53,11.21,11.56,11.09,0.0660,8.14
264.00,10.52,11.19,11.54,11.07,0.0659,0.40
264.12,10.59,11.23,11.56,11.11,0.0663,0.42
264.25,8.47,9.12,9.50,9.01,0.0648,2.30
264.38,4.60,5.27,5.77,5.16,0.0553,3.99
264.50,2.46,3.15,3.69,3.04,0.0294,2.61
264.62,2.44,3.11,3.67,3.01,0.0283,1.13
264.75,2.54,3.21,3.79,3.11,0.0298,1.15
264.88,2.47,3.13,3.69,3.03,0.0287,1.10
265.00,2.38,3.04,3.61,2.94,0.0283,1.08
265.12,2.30,2.97,3.52,2.87,0.0272,0.94
265.25,2.26,3.09,3.74,2.96,0.0281,0.93
265.38,2.25,3.04,3.68,2.92,0.0274,0.81
265.50,2.25,3.03,3.65,2.91,0.0271,0.86
265.62,2.26,3.06,3.72,2.94,0.0273,1.00
265.75,2.29,3.11,3.78,2.99,0.0279,1.02
265.88,2.27,3.01,3.64,2.90,0.0272,1.14
266.00,2.15,2.83,3.42,2.73,0.0260,1.07
266.12,2.31,2.98,3.56,2.88,0.0270,1.17
266.25,2.38,3.06,3.64,2.96,0.0277,0.84
266.38,2.46,3.15,3.73,3.05,0.0285,0.99
266.50,2.50,3.16,3.66,3.06,0.0282,1.09
266.62,2.43,3.07,3.54,2.97,0.0271,1.16
266.75,2.33,2.94,3.38,2.84,0.0260,1.12
266.88,2.52,3.26,3.89,3.15,0.0287,1.22
267.00,2.27,2.99,3.57,2.88,0.0273,1.05
267.12,2.39,3.10,3.66,2.99,0.0280,0.86
267.25,2.30,3.00,3.56,2.89,0.0269,0.99
267.38,2.32,3.01,3.58,2.90,0.0273,0.95
267.50,2.30,2.98,3.52,2.88,0.0266,1.05
267.62,2.22,2.90,3.38,2.79,0.0261,1.11
267.75,2.39,3.02,3.48,2.92,0.0280,1.27
267.88,2.30,2.94,3.40,2.83,0.0273,1.01
268.00,2.24,2.88,3.37,2.78,0.0272,0.73
268.12,2.35,3.01,3.51,2.90,0.0277,0.94
268.25,2.41,3.07,3.57,2.96,0.0287,1.06
268.38,2.33,3.01,3.55,2.90,0.0272,1.13
268.50,2.23,2.89,3.43,2.79,0.0266,1.06
268.62,2.30,3.10,3.72,2.97,0.0286,1.10
268.75,2.31,3.08,3.69,2.96,0.0287,0.88
268.88,2.33,3.08,3.66,2.96,0.0283,0.83
269.00,2.32,3.06,3.64,2.95,0.0281,0.82
269.12,2.29,3.01,3.57,2.90,0.0273,0.87
269.25,2.31,2.98,3.50,2.87,0.0265,1.07
269.38,2.53,3.18,3.64,3.07,0.0285,1.34
269.50,2.51,3.14,3.65,3.05,0.0284,1.11
269.62,2.42,3.06,3.60,2.97,0.0276,1.00
269.75,2.31,2.98,3.55,2.88,0.0269,0.91
269.88,2.38,3.05,3.64,2.95,0.0276,0.91
270.00,2.34,3.02,3.60,2.92,0.0274,1.11
270.12,2.28,2.97,3.54,2.87,0.0266,1.17
270.25,2.30,3.05,3.66,2.94,0.0277,1.11
270.38,2.44,3.19,3.76,3.07,0.0288,1.15
270.50,2.26,3.01,3.60,2.89,0.0274,1.08
270.62,2.28,3.03,3.61,2.91,0.0273,0.79
270.75,2.27,3.03,3.64,2.91,0.0272,0.74
270.88,2.30,3.04,3.59,2.92,0.0270,0.91
271.00,2.40,3.12,3.64,3.00,0.0274,1.14
271.12,2.53,3.32,3.90,3.20,0.0296,1.41
271.25,2.58,3.26,3.75,3.15,0.0296,1.26
271.38,2.47,3.13,3.62,3.02,0.0280,1.20
271.50,2.42,3.08,3.54,2.97,0.0278,1.05
271.62,2.31,2.96,3.41,2.85,0.0270,0.86
271.75,2.33,2.96,3.40,2.86,0.0264,1.11
271.88,2.39,3.15,3.67,3.03,0.0282,1.25
272.00,2.36,3.13,3.67,3.00,0.0282,1.14
272.12,2.32,3.06,3.62,2.94,0.0274,1.10
272.25,2.29,3.03,3.57,2.91,0.0272,0.91
272.38,2.29,3.02,3.56,2.90,0.0271,0.81
272.50,2.26,2.95,3.47,2.84,0.0263,0.81
272.62,2.23,2.88,3.37,2.78,0.0254,0.85
272.75,2.46,3.11,3.59,3.00,0.0278,1.15
272.88,2.47,3.13,3.65,3.03,0.0280,0.99
273.00,2.49,3.17,3.68,3.06,0.0285,1.04
273.12,2.45,3.11,3.65,3.01,0.0283,1.05
273.25,2.32,2.98,3.54,2.88,0.0274,1.02
273.38,2.15,2.81,3.36,2.71,0.0262,0.92
273.50,2.15,2.81,3.36,2.71,0.0256,1.04
273.62,2.22,3.00,3.69,2.89,0.0272,1.14
273.75,2.42,3.20,3.90,3.09,0.0290,1.27
273.88,2.27,3.05,3.73,2.93,0.0281,1.19
274.00,2.25,3.01,3.68,2.90,0.0275,1.00
274.12,2.25,2.98,3.64,2.87,0.0270,0.88
274.25,2.18,2.89,3.48,2.79,0.0258,0.78
274.38,2.35,3.02,3.57,2.92,0.0272,0.93
274.50,2.36,3.04,3.59,2.93,0.0276,0.86
274.62,2.39,3.07,3.65,2.97,0.0278,0.97
274.75,2.40,3.10,3.69,2.99,0.0287,0.99
274.88,2.35,3.04,3.60,2.93,0.0280,1.06
275.00,2.24,2.92,3.49,2.82,0.0271,1.08
275.12,2.11,2.78,3.34,2.68,0.0255,1.00
275.25,2.17,2.99,3.66,2.86,0.0279,0.95
275.38,2.25,3.06,3.71,2.93,0.0281,1.03
275.50,2.26,3.06,3.68,2.93,0.0281,1.06
275.62,2.32,3.09,3.74,2.97,0.0278,1.07
275.75,2.32,3.08,3.70,2.96,0.0280,1.05
275.88,2.31,3.01,3.60,2.90,0.0274,0.96
276.00,2.25,2.91,3.44,2.81,0.0267,0.88
276.12,2.53,3.18,3.72,3.08,0.0286,1.01
276.25,2.50,3.15,3.70,3.05,0.0285,0.85
276.38,2.48,3.14,3.69,3.04,0.0277,0.91
276.50,2.49,3.18,3.76,3.08,0.0285,1.05
276.62,2.38,3.06,3.62,2.96,0.0279,1.14
276.75,2.20,2.89,3.47,2.79,0.0264,1.17
276.88,2.46,3.24,3.94,3.13,0.0296,1.40
277.00,2.15,2.94,3.64,2.82,0.0272,1.07
277.12,2.59,3.39,4.09,3.27,0.0310,1.34
277.25,2.24,3.04,3.74,2.92,0.0280,1.43
277.38,2.29,3.11,3.84,2.99,0.0284,1.19
277.50,2.23,3.01,3.69,2.89,0.0274,1.07
277.62,2.20,2.94,3.56,2.82,0.0269,0.97
277.75,2.35,3.05,3.64,2.95,0.0284,1.05
277.88,2.34,3.03,3.59,2.92,0.0278,0.73
278.00,2.40,3.09,3.66,2.99,0.0284,0.78
278.12,2.44,3.12,3.67,3.01,0.0287,0.88
278.25,2.43,3.10,3.64,3.00,0.0283,1.01
278.38,2.32,2.98,3.51,2.88,0.0271,1.18
278.50,2.22,2.89,3.43,2.79,0.0267,1.21
278.62,2.18,2.98,3.64,2.86,0.0272,1.17
278.75,2.07,2.89,3.55,2.76,0.0266,0.93
278.88,2.12,2.93,3.62,2.81,0.0270,0.86
279.00,2.21,3.03,3.69,2.90,0.0275,1.02
279.12,2.23,3.03,3.69,2.90,0.0273,1.06
279.25,2.20,2.96,3.60,2.84,0.0267,1.11
279.38,2.43,3.14,3.74,3.03,0.0283,1.25
279.50,2.43,3.13,3.70,3.03,0.0284,0.85
279.62,2.45,3.11,3.59,3.00,0.0277,0.82
279.75,2.47,3.11,3.57,3.01,0.0277,0.76
279.88,2.46,3.14,3.65,3.04,0.0281,0.91
280.00,2.36,3.02,3.50,2.92,0.0274,1.04
280.12,2.32,2.96,3.41,2.85,0.0264,1.20
280.25,2.24,2.96,3.53,2.85,0.0266,1.16
280.38,2.35,3.07,3.65,2.96,0.0273,1.25
280.50,2.10,2.83,3.41,2.72,0.0262,1.18
280.62,2.16,2.88,3.46,2.76,0.0264,0.81
280.75,2.19,2.93,3.52,2.82,0.0269,1.04
280.88,10.61,11.22,11.46,11.11,0.0664,8.41
281.00,10.82,11.36,11.51,11.26,0.0665,0.58
281.12,10.76,11.33,11.51,11.22,0.0663,0.41
281.25,9.25,9.87,10.15,9.76,0.0653,1.69
281.38,5.50,6.16,6.58,6.05,0.0590,3.87
281.50,2.38,3.06,3.57,2.95,0.0283,3.24
281.62,2.37,3.06,3.60,2.95,0.0280,0.90
281.75,2.24,2.93,3.47,2.83,0.0262,1.07
281.88,2.27,3.13,3.80,3.00,0.0282,1.17
282.00,2.27,3.08,3.72,2.95,0.0284,1.13
282.12,2.20,3.00,3.61,2.88,0.0277,1.08
282.25,2.14,2.92,3.52,2.79,0.0270,1.02
282.38,2.09,2.88,3.47,2.75,0.0268,0.84
282.50,2.20,2.92,3.49,2.81,0.0266,0.98
282.62,2.23,2.92,3.46,2.81,0.0261,1.10
282.75,2.54,3.23,3.78,3.13,0.0293,1.37
282.88,2.51,3.20,3.78,3.10,0.0289,1.06
283.00,2.48,3.16,3.73,3.06,0.0289,0.96
283.12,2.49,3.18,3.74,3.07,0.0289,0.87
283.25,2.42,3.10,3.60,2.99,0.0284,0.80
283.38,2.32,2.98,3.43,2.87,0.0274,0.95
283.50,2.22,2.87,3.33,2.76,0.0256,0.97
283.62,2.24,2.98,3.57,2.86,0.0268,1.02
283.75,2.42,3.18,3.80,3.06,0.0293,1.18
283.88,2.24,2.98,3.57,2.87,0.0271,1.19
284.00,2.16,2.92,3.57,2.81,0.0267,1.04
284.12,2.08,2.82,3.44,2.71,0.0261,0.93
284.25,2.13,2.84,3.41,2.73,0.0259,0.87
284.38,2.36,3.04,3.56,2.93,0.0276,1.19
284.50,2.39,3.07,3.57,2.97,0.0277,1.07
284.62,2.43,3.08,3.55,2.98,0.0278,1.11
284.75,2.43,3.05,3.48,2.95,0.0277,1.01
284.88,2.45,3.06,3.47,2.96,0.0283,0.97
285.00,2.40,3.03,3.45,2.92,0.0280,0.90
285.12,2.31,2.95,3.40,2.85,0.0268,0.82
285.25,2.32,3.11,3.69,2.98,0.0282,0.99
285.38,2.34,3.10,3.66,2.98,0.0278,0.95
285.50,2.33,3.10,3.68,2.98,0.0278,1.04
285.62,2.24,3.03,3.61,2.90,0.0269,1.07
285.75,2.20,2.98,3.56,2.86,0.0272,1.05
285.88,2.13,2.87,3.42,2.75,0.0261,1.07
286.00,2.02,2.72,3.27,2.61,0.0252,0.83
286.12,2.37,3.07,3.64,2.97,0.0277,1.18
286.25,2.43,3.13,3.69,3.02,0.0280,1.02
286.38,2.43,3.16,3.72,3.04,0.0284,1.06
286.50,2.42,3.14,3.73,3.03,0.0286,1.06
286.62,2.33,3.05,3.62,2.94,0.0278,1.00
286.75,2.07,2.77,3.34,2.66,0.0247,0.97
286.88,2.11,2.89,3.57,2.77,0.0248,1.01
287.00,1.48,2.14,2.74,2.04,0.0182,1.05
287.12,0.97,1.45,1.91,1.38,0.0112,0.99
287.25,0.22,0.48,0.81,0.45,0.0031,0.97
287.38,0.79,1.23,1.69,1.17,0.0096,0.86
287.50,1.36,1.97,2.57,1.88,0.0159,0.90
287.62,1.56,2.22,2.88,2.13,0.0186,0.95
287.75,1.73,2.41,3.11,2.31,0.0209,1.06
287.88,1.83,2.54,3.26,2.44,0.0227,1.08
288.00,1.78,2.49,3.23,2.39,0.0225,0.94
288.12,1.76,2.47,3.19,2.38,0.0220,0.86
288.25,1.80,2.49,3.21,2.40,0.0223,0.83
288.38,1.82,2.52,3.24,2.43,0.0231,0.86
288.50,1.83,2.52,3.25,2.42,0.0231,0.92
288.62,1.75,2.48,3.24,2.38,0.0229,1.01
288.75,1.74,2.47,3.21,2.37,0.0223,1.05
288.88,1.72,2.44,3.18,2.34,0.0223,1.05
289.00,1.63,2.35,3.08,2.25,0.0214,1.02
289.12,1.63,2.34,3.07,2.24,0.0215,0.76
289.25,1.67,2.39,3.13,2.29,0.0224,0.99
289.38,1.72,2.44,3.15,2.34,0.0221,1.05
289.50,1.79,2.51,3.25,2.41,0.0226,1.08
289.62,1.77,2.48,3.22,2.38,0.0229,1.03
289.75,1.73,2.45,3.18,2.35,0.0221,0.94
289.88,1.74,2.47,3.20,2.37,0.0221,0.93
290.00,1.76,2.48,3.20,2.38,0.0230,0.79
290.12,1.81,2.51,3.24,2.41,0.0229,0.82
290.25,1.81,2.52,3.24,2.42,0.0231,0.91
290.38,10.34,10.94,11.31,10.84,0.0657,8.51
290.50,10.30,10.91,11.29,10.81,0.0657,0.53
290.62,10.31,10.90,11.27,10.80,0.0656,0.53
290.75,8.84,9.43,9.88,9.33,0.0645,1.69
290.88,4.93,5.60,6.22,5.50,0.0566,3.96
291.00,1.71,2.42,3.16,2.33,0.0224,3.38
291.12,1.84,2.56,3.27,2.46,0.0234,1.10
291.25,1.81,2.53,3.25,2.43,0.0228,1.14
291.38,1.82,2.53,3.25,2.43,0.0230,1.10
291.50,1.78,2.47,3.17,2.38,0.0226,1.02
291.62,1.76,2.49,3.21,2.38,0.0227,0.94
291.75,1.75,2.48,3.21,2.37,0.0225,0.82
291.88,1.79,2.50,3.26,2.41,0.0228,0.78
292.00,1.77,2.49,3.25,2.39,0.0225,0.87
292.12,1.74,2.46,3.21,2.36,0.0221,0.94
292.25,1.80,2.53,3.29,2.43,0.0227,1.04
292.38,1.79,2.50,3.24,2.40,0.0228,1.11
292.50,1.75,2.45,3.19,2.35,0.0224,1.12
292.62,1.68,2.35,3.01,2.25,0.0216,1.02
292.75,1.68,2.34,2.99,2.25,0.0211,0.82
292.88,1.75,2.43,3.06,2.33,0.0224,1.08
293.00,1.78,2.47,3.11,2.37,0.0227,1.08
293.12,1.81,2.47,3.11,2.37,0.0228,1.08
293.25,1.82,2.47,3.08,2.38,0.0224,1.03
293.38,1.75,2.39,3.01,2.30,0.0212,0.95
293.50,1.74,2.39,3.00,2.30,0.0212,0.85
293.62,1.79,2.44,3.03,2.34,0.0219,0.78
293.75,1.79,2.45,3.06,2.35,0.0220,0.83
293.88,3.29,8.39,12.08,7.57,0.0627,5.34
294.00,2.60,8.16,12.22,7.27,0.0626,0.71
294.12,3.28,8.40,12.12,7.58,0.0626,0.77
294.25,2.44,7.17,10.66,6.41,0.0608,1.39
294.38,2.62,4.96,6.72,4.59,0.0494,2.65
294.50,1.59,2.36,3.10,2.25,0.0215,2.50
294.62,2.31,2.99,3.63,2.89,0.0251,1.26
294.75,1.80,2.53,3.24,2.43,0.0225,1.31
294.88,2.40,3.08,3.71,2.98,0.0253,1.35
295.00,1.84,2.55,3.25,2.45,0.0230,1.30
295.12,2.34,3.00,3.63,2.90,0.0251,1.24
295.25,1.82,2.55,3.25,2.44,0.0233,1.13
295.38,2.33,2.99,3.60,2.89,0.0249,1.01
295.50,1.83,2.54,3.21,2.44,0.0227,1.00
295.62,2.33,3.00,3.64,2.91,0.0248,1.11
295.75,1.80,2.55,3.31,2.45,0.0233,1.21
295.88,2.29,3.05,3.79,2.94,0.0257,1.25
296.00,1.84,2.63,3.41,2.52,0.0239,1.34
296.12,2.27,3.03,3.78,2.93,0.0257,1.26
296.25,1.67,2.46,3.25,2.35,0.0222,1.12
296.38,2.25,2.98,3.62,2.87,0.0256,1.11
296.50,1.78,2.55,3.21,2.43,0.0229,1.25
296.62,2.33,3.03,3.62,2.93,0.0251,1.28
296.75,1.86,2.61,3.26,2.50,0.0234,1.32
296.88,2.31,3.00,3.64,2.90,0.0255,1.25
297.00,1.81,2.57,3.25,2.46,0.0235,1.12
297.12,2.25,3.00,3.68,2.89,0.0252,1.04
297.25,1.79,2.58,3.34,2.47,0.0234,0.93
297.38,2.21,2.97,3.68,2.86,0.0252,0.99
297.50,1.78,2.57,3.34,2.46,0.0235,1.07
297.62,2.18,2.94,3.64,2.83,0.0254,1.20
297.75,1.76,2.52,3.22,2.41,0.0226,1.19
297.88,2.13,2.83,3.42,2.72,0.0243,1.27
298.00,1.66,2.38,3.01,2.27,0.0212,1.12
298.12,1.99,2.69,3.31,2.58,0.0235,0.93
298.25,1.70,2.45,3.15,2.34,0.0222,1.06
298.38,2.10,2.82,3.45,2.71,0.0245,1.18
298.50,1.79,2.55,3.24,2.44,0.0226,1.21
298.62,2.07,2.80,3.47,2.69,0.0245,1.14
298.75,1.73,2.48,3.18,2.37,0.0224,1.05
298.88,2.03,2.77,3.45,2.66,0.0244,0.98
299.00,1.79,2.53,3.23,2.43,0.0226,0.84
299.12,2.05,2.78,3.47,2.68,0.0244,0.91
299.25,1.79,2.53,3.26,2.42,0.0229,0.97
299.38,2.03,2.72,3.42,2.63,0.0241,1.13
299.50,1.78,2.51,3.25,2.40,0.0225,1.09
299.62,1.92,2.64,3.35,2.54,0.0236,1.13
299.75,1.63,2.35,3.08,2.25,0.0211,1.05
299.88,1.76,2.47,3.20,2.37,0.0226,0.95
300.00,1.65,2.37,3.12,2.27,0.0217,0.92
300.12,1.87,2.59,3.31,2.49,0.0237,1.05
300.25,1.76,2.51,3.25,2.40,0.0229,1.10
300.38,1.87,2.61,3.34,2.51,0.0235,1.08
