t,meanR,meanG,meanB,brightness,litFrac,motion
120.25,0.22,1.34,2.54,1.19,0.0068,0.30
120.38,0.26,1.42,2.69,1.27,0.0075,0.31
120.50,0.24,1.39,2.59,1.23,0.0068,0.36
120.62,0.22,1.37,2.61,1.21,0.0068,0.31
120.75,0.23,1.38,2.60,1.22,0.0073,0.31
120.88,0.23,1.37,2.60,1.21,0.0071,0.29
121.00,0.23,1.37,2.59,1.21,0.0069,0.26
121.12,0.26,1.39,2.63,1.24,0.0071,0.28
121.25,0.25,1.38,2.60,1.23,0.0070,0.23
121.38,0.25,1.37,2.58,1.22,0.0070,0.23
121.50,0.25,1.36,2.54,1.21,0.0067,0.26
121.62,0.25,1.34,2.52,1.19,0.0064,0.28
121.75,0.23,1.34,2.53,1.19,0.0069,0.30
121.88,0.23,1.37,2.60,1.22,0.0070,0.32
122.00,0.22,1.36,2.60,1.21,0.0071,0.28
122.12,0.23,1.36,2.61,1.21,0.0074,0.23
122.25,0.25,1.40,2.65,1.24,0.0074,0.30
122.38,0.25,1.41,2.66,1.25,0.0072,0.29
122.50,0.25,1.40,2.63,1.24,0.0072,0.30
122.62,0.25,1.39,2.61,1.23,0.0070,0.29
122.75,0.30,1.39,2.50,1.24,0.0068,0.35
122.88,0.30,1.38,2.46,1.23,0.0063,0.29
123.00,0.32,1.40,2.45,1.24,0.0070,0.27
123.12,0.31,1.40,2.48,1.25,0.0073,0.28
123.25,0.31,1.36,2.40,1.21,0.0068,0.29
123.38,0.29,1.32,2.36,1.18,0.0063,0.31
123.50,0.28,1.30,2.34,1.16,0.0061,0.30
123.62,0.27,1.29,2.32,1.15,0.0058,0.29
123.75,0.30,1.34,2.40,1.19,0.0065,0.33
123.88,0.26,1.27,2.29,1.13,0.0063,0.33
124.00,0.26,1.31,2.39,1.17,0.0067,0.27
124.12,0.27,1.33,2.43,1.18,0.0068,0.30
124.25,0.26,1.33,2.45,1.18,0.0067,0.28
124.38,0.30,1.39,2.51,1.24,0.0071,0.32
124.50,0.29,1.40,2.57,1.25,0.0073,0.28
124.62,0.28,1.38,2.54,1.23,0.0069,0.27
124.75,0.29,1.39,2.55,1.24,0.0071,0.26
124.88,0.29,1.39,2.56,1.24,0.0072,0.24
125.00,0.28,1.39,2.55,1.24,0.0073,0.26
125.12,0.26,1.37,2.54,1.22,0.0069,0.28
125.25,0.27,1.39,2.57,1.24,0.0071,0.31
125.38,0.27,1.38,2.54,1.23,0.0072,0.30
125.50,0.26,1.38,2.54,1.23,0.0070,0.30
125.62,0.27,1.37,2.49,1.21,0.0068,0.31
125.75,0.26,1.37,2.55,1.22,0.0067,0.25
125.88,0.26,1.39,2.62,1.24,0.0070,0.30
126.00,0.25,1.38,2.62,1.23,0.0070,0.28
126.12,0.28,1.40,2.63,1.25,0.0073,0.32
126.25,0.28,1.40,2.63,1.25,0.0074,0.27
126.38,0.27,1.39,2.58,1.24,0.0072,0.27
126.50,0.28,1.35,2.44,1.21,0.0069,0.27
126.62,0.27,1.32,2.38,1.18,0.0062,0.27
126.75,0.26,1.31,2.36,1.16,0.0058,0.28
126.88,0.30,1.39,2.50,1.24,0.0069,0.36
127.00,0.24,1.31,2.39,1.16,0.0067,0.39
127.12,0.24,1.25,2.27,1.11,0.0061,0.35
127.25,0.20,1.06,1.99,0.95,0.0048,0.38
127.38,0.16,0.84,1.57,0.75,0.0038,0.31
127.50,0.11,0.55,1.03,0.49,0.0030,0.28
127.62,0.06,0.24,0.53,0.22,0.0030,0.24
127.75,10.02,10.42,10.57,10.34,0.0770,10.09
127.88,9.60,10.22,10.54,10.11,0.0760,0.37
128.00,9.48,10.18,10.54,10.06,0.0756,0.43
128.12,7.04,7.86,8.39,7.72,0.0712,2.55
128.25,3.24,4.20,5.02,4.06,0.0451,3.79
128.38,0.93,1.95,2.84,1.80,0.0136,2.37
128.50,0.85,1.86,2.78,1.71,0.0134,0.53
128.62,0.86,2.00,3.00,1.83,0.0147,0.54
128.75,0.85,2.00,3.04,1.83,0.0147,0.42
128.88,0.86,2.03,3.07,1.86,0.0149,0.46
129.00,0.85,2.02,3.07,1.84,0.0148,0.50
129.12,0.84,1.99,3.04,1.82,0.0139,0.56
129.25,0.81,1.92,2.93,1.76,0.0144,0.60
129.38,0.95,2.02,3.02,1.86,0.0158,0.66
129.50,0.97,2.07,3.09,1.91,0.0163,0.43
129.62,0.97,2.08,3.12,1.92,0.0162,0.53
129.75,0.96,2.07,3.11,1.91,0.0161,0.53
129.88,0.96,2.09,3.12,1.92,0.0164,0.51
130.00,0.91,2.03,3.07,1.86,0.0155,0.57
130.12,0.83,1.94,2.98,1.78,0.0144,0.54
130.25,0.82,1.99,3.12,1.83,0.0148,0.52
