t,meanR,meanG,meanB,brightness,litFrac,motion
240.38,2.47,3.21,3.84,3.10,0.0291,1.08
240.50,2.25,2.98,3.59,2.87,0.0264,0.96
240.62,2.30,3.03,3.62,2.92,0.0272,0.78
240.75,2.31,3.06,3.68,2.95,0.0281,0.94
240.88,2.31,2.99,3.52,2.88,0.0274,1.03
241.00,2.31,2.92,3.34,2.82,0.0264,1.09
241.12,2.41,3.02,3.45,2.92,0.0275,1.26
241.25,2.34,2.95,3.38,2.85,0.0268,1.05
241.38,2.26,2.86,3.28,2.76,0.0261,0.96
241.50,2.28,2.88,3.32,2.78,0.0266,0.72
241.62,2.31,2.94,3.40,2.84,0.0274,1.02
241.75,2.29,2.93,3.39,2.83,0.0266,1.13
241.88,2.29,3.12,3.72,2.98,0.0285,1.19
242.00,2.33,3.11,3.72,2.99,0.0281,1.03
242.12,2.31,3.08,3.68,2.96,0.0281,0.95
242.25,2.29,3.07,3.67,2.94,0.0280,0.81
242.38,2.32,3.08,3.68,2.96,0.0283,0.81
242.50,2.31,3.05,3.62,2.93,0.0274,0.83
242.62,2.29,2.99,3.52,2.88,0.0272,0.97
242.75,2.55,3.22,3.73,3.11,0.0290,1.28
242.88,2.57,3.24,3.73,3.13,0.0291,1.15
243.00,2.53,3.20,3.69,3.10,0.0287,1.03
243.12,2.46,3.14,3.62,3.03,0.0280,1.03
243.25,2.39,3.07,3.55,2.96,0.0274,0.86
243.38,2.36,3.04,3.54,2.93,0.0272,1.04
243.50,2.29,2.99,3.50,2.88,0.0267,1.11
243.62,2.32,3.13,3.79,3.00,0.0278,1.19
243.75,2.43,3.25,3.90,3.12,0.0284,1.16
243.88,2.44,3.26,3.92,3.13,0.0287,1.10
244.00,2.35,3.20,3.88,3.07,0.0286,1.04
244.12,2.44,3.25,3.89,3.12,0.0287,0.91
244.25,2.30,3.03,3.54,2.91,0.0269,0.98
244.38,2.50,3.18,3.64,3.07,0.0291,1.12
244.50,2.47,3.12,3.59,3.02,0.0283,1.03
244.62,2.47,3.12,3.60,3.02,0.0281,1.04
244.75,2.46,3.08,3.53,2.98,0.0284,1.12
244.88,2.39,3.02,3.49,2.92,0.0278,1.05
245.00,2.27,2.90,3.38,2.80,0.0269,1.03
245.12,2.21,2.84,3.33,2.74,0.0260,0.89
245.25,2.32,3.09,3.67,2.97,0.0282,1.15
245.38,2.34,3.09,3.63,2.97,0.0280,1.09
245.50,2.30,3.05,3.57,2.93,0.0272,1.12
245.62,2.34,3.06,3.57,2.94,0.0276,1.07
245.75,2.34,3.05,3.53,2.93,0.0278,0.91
245.88,2.29,2.96,3.43,2.85,0.0266,0.89
246.00,2.26,2.88,3.34,2.78,0.0261,0.78
246.12,2.46,3.08,3.53,2.98,0.0271,1.08
246.25,2.46,3.09,3.55,2.99,0.0274,0.90
246.38,2.48,3.14,3.63,3.03,0.0277,1.01
246.50,2.46,3.10,3.58,3.00,0.0277,1.04
246.62,2.35,3.00,3.50,2.90,0.0279,1.14
246.75,2.14,2.79,3.28,2.69,0.0259,1.10
246.88,2.31,3.07,3.73,2.96,0.0276,1.00
247.00,2.21,2.97,3.64,2.86,0.0270,1.20
247.12,2.36,3.13,3.81,3.01,0.0284,1.21
247.25,2.29,3.04,3.73,2.93,0.0275,1.22
247.38,2.24,3.02,3.70,2.90,0.0277,1.01
247.50,2.23,2.98,3.63,2.87,0.0270,0.99
247.62,2.23,2.95,3.55,2.84,0.0269,0.88
247.75,2.39,3.05,3.58,2.94,0.0280,0.94
247.88,2.39,3.06,3.59,2.96,0.0280,0.76
248.00,2.38,3.05,3.58,2.94,0.0280,0.86
248.12,2.39,3.06,3.60,2.96,0.0278,0.98
248.25,2.37,3.05,3.61,2.95,0.0278,1.05
248.38,2.29,2.95,3.52,2.85,0.0266,1.18
248.50,2.15,2.82,3.38,2.72,0.0259,1.10
248.62,2.11,2.91,3.57,2.79,0.0269,1.04
248.75,2.19,2.99,3.65,2.86,0.0274,0.91
248.88,2.25,3.03,3.69,2.92,0.0276,1.02
249.00,2.29,3.09,3.74,2.97,0.0281,1.04
249.12,2.28,3.05,3.66,2.93,0.0275,1.10
249.25,2.28,2.97,3.54,2.86,0.0268,1.04
249.38,2.54,3.20,3.75,3.10,0.0291,1.15
249.50,2.50,3.16,3.72,3.06,0.0285,0.80
249.62,2.50,3.17,3.73,3.07,0.0286,0.80
249.75,2.52,3.19,3.73,3.08,0.0290,0.89
249.88,2.60,3.27,3.81,3.17,0.0294,1.11
250.00,2.62,3.31,3.87,3.20,0.0299,1.33
250.12,2.45,3.12,3.69,3.02,0.0284,1.50
250.25,2.24,3.01,3.70,2.90,0.0279,1.35
250.38,2.26,3.04,3.73,2.92,0.0280,1.12
250.50,2.16,2.92,3.61,2.81,0.0267,0.92
250.62,2.20,2.98,3.67,2.86,0.0267,1.03
250.75,2.24,3.02,3.71,2.91,0.0276,1.09
250.88,2.20,2.97,3.63,2.85,0.0268,1.08
251.00,2.18,2.91,3.49,2.80,0.0264,1.03
251.12,2.37,3.09,3.69,2.98,0.0285,1.08
251.25,2.36,3.07,3.66,2.96,0.0285,0.82
251.38,2.39,3.08,3.66,2.98,0.0286,0.71
251.50,2.35,3.05,3.61,2.94,0.0278,0.78
251.62,2.33,3.02,3.57,2.91,0.0275,0.96
251.75,2.30,2.98,3.55,2.88,0.0267,1.09
251.88,2.30,3.15,3.82,3.02,0.0286,1.27
252.00,2.27,3.09,3.75,2.96,0.0280,1.12
252.12,2.13,2.92,3.55,2.80,0.0269,1.05
252.25,2.03,2.82,3.44,2.70,0.0261,0.86
252.38,2.16,2.95,3.58,2.83,0.0270,0.93
252.50,2.20,2.96,3.57,2.85,0.0268,1.04
252.62,2.20,2.95,3.57,2.84,0.0266,1.10
252.75,2.41,3.14,3.74,3.03,0.0281,1.29
252.88,2.39,3.09,3.69,2.99,0.0277,0.97
253.00,2.45,3.14,3.74,3.04,0.0281,0.86
253.12,2.45,3.14,3.73,3.04,0.0289,0.71
253.25,2.43,3.14,3.72,3.03,0.0286,0.78
253.38,2.31,3.02,3.59,2.91,0.0277,0.95
253.50,2.24,2.91,3.43,2.81,0.0258,1.08
253.62,2.32,3.11,3.75,2.99,0.0277,1.18
253.75,10.56,11.25,11.52,11.12,0.0660,8.32
253.88,10.55,11.23,11.51,11.10,0.0660,0.45
254.00,10.57,11.22,11.46,11.10,0.0659,0.41
254.12,10.59,11.24,11.46,11.12,0.0661,0.45
254.25,7.69,8.39,8.73,8.26,0.0639,3.05
254.38,3.99,4.68,5.09,4.56,0.0446,3.97
254.50,2.51,3.20,3.68,3.09,0.0293,2.11
254.62,2.41,3.10,3.57,2.99,0.0286,1.12
254.75,2.42,3.10,3.59,2.99,0.0289,0.94
254.88,2.39,3.06,3.55,2.96,0.0280,0.84
255.00,2.34,3.01,3.51,2.90,0.0278,0.78
255.12,2.23,2.91,3.42,2.81,0.0268,0.88
255.25,2.23,3.07,3.70,2.94,0.0277,1.07
255.38,2.26,3.09,3.75,2.96,0.0280,1.05
255.50,2.27,3.07,3.69,2.94,0.0279,1.08
255.62,2.25,3.04,3.67,2.92,0.0278,1.08
255.75,2.15,2.94,3.54,2.81,0.0272,1.04
255.88,2.11,2.83,3.38,2.71,0.0258,0.81
256.00,2.20,2.86,3.39,2.76,0.0260,1.05
256.12,2.50,3.16,3.66,3.06,0.0287,1.32
256.25,2.53,3.20,3.69,3.09,0.0287,1.11
256.38,2.51,3.18,3.67,3.08,0.0286,1.04
256.50,2.52,3.18,3.70,3.08,0.0287,0.97
256.62,2.39,3.08,3.65,2.97,0.0278,0.95
256.75,2.24,2.94,3.53,2.83,0.0264,0.90
256.88,2.45,3.25,3.95,3.13,0.0286,1.05
257.00,2.21,3.01,3.71,2.89,0.0273,1.04
257.12,2.33,3.13,3.82,3.01,0.0283,1.08
257.25,2.25,3.00,3.60,2.88,0.0272,1.16
257.38,2.24,2.97,3.55,2.86,0.0269,1.08
257.50,2.14,2.85,3.39,2.74,0.0254,1.01
257.62,2.06,2.74,3.22,2.63,0.0251,0.90
257.75,2.30,2.97,3.47,2.87,0.0273,1.09
257.88,2.37,3.06,3.58,2.95,0.0280,1.03
258.00,2.45,3.12,3.66,3.02,0.0286,1.07
258.12,2.46,3.12,3.65,3.02,0.0285,1.07
258.25,2.42,3.08,3.58,2.98,0.0281,1.02
258.38,2.36,3.01,3.51,2.91,0.0274,1.01
258.50,2.24,2.87,3.33,2.77,0.0264,0.88
258.62,2.30,3.07,3.60,2.95,0.0278,0.91
258.75,2.32,3.06,3.55,2.94,0.0273,0.90
258.88,2.33,3.07,3.56,2.95,0.0277,1.01
259.00,2.35,3.13,3.68,3.00,0.0281,1.05
259.12,2.28,3.02,3.58,2.90,0.0276,1.11
259.25,2.17,2.86,3.38,2.75,0.0254,1.12
259.38,2.32,2.99,3.48,2.88,0.0267,1.22
259.50,2.31,2.97,3.47,2.87,0.0268,0.74
259.62,2.39,3.07,3.59,2.96,0.0275,1.01
259.75,2.46,3.15,3.66,3.04,0.0285,1.06
259.88,2.47,3.18,3.74,3.07,0.0288,1.06
260.00,2.37,3.08,3.63,2.97,0.0283,1.13
260.12,2.18,2.89,3.46,2.78,0.0264,1.05
260.25,1.99,2.79,3.51,2.67,0.0250,0.90
260.38,2.02,2.77,3.46,2.66,0.0241,0.92
260.50,1.37,1.99,2.59,1.90,0.0168,1.01
260.62,0.77,1.22,1.66,1.16,0.0086,0.93
260.75,0.04,0.21,0.50,0.20,0.0027,0.93
260.88,11.75,12.17,12.52,12.11,0.0660,11.88
261.00,11.56,12.10,12.50,12.01,0.0661,0.33
261.12,11.49,12.10,12.55,12.00,0.0666,0.41
261.25,9.07,9.75,10.25,9.64,0.0648,2.59
261.38,4.90,5.58,6.11,5.47,0.0564,4.34
261.50,2.42,3.10,3.65,3.00,0.0285,2.73
261.62,2.33,3.00,3.55,2.89,0.0270,0.84
261.75,2.31,2.98,3.55,2.88,0.0269,0.83
261.88,2.31,3.14,3.82,3.01,0.0283,1.00
262.00,2.33,3.14,3.81,3.02,0.0284,0.96
262.12,2.33,3.13,3.77,3.01,0.0283,1.06
262.25,2.32,3.09,3.72,2.97,0.0284,1.11
262.38,2.28,3.02,3.64,2.91,0.0277,1.10
262.50,2.16,2.87,3.47,2.76,0.0265,1.00
262.62,2.17,2.83,3.40,2.73,0.0261,0.85
262.75,2.48,3.15,3.69,3.04,0.0283,1.26
262.88,2.52,3.19,3.73,3.08,0.0282,1.10
263.00,2.50,3.18,3.73,3.07,0.0285,1.06
263.12,2.46,3.14,3.70,3.04,0.0282,1.03
263.25,2.44,3.11,3.68,3.01,0.0280,0.94
263.38,2.31,2.99,3.54,2.88,0.0270,0.93
263.50,2.24,2.91,3.49,2.81,0.0269,0.83
263.62,2.27,3.03,3.72,2.92,0.0279,0.84
263.75,2.46,3.23,3.90,3.11,0.0294,1.03
263.88,10.53,11.21,11.57,11.09,0.0660,8.10
264.00,10.51,11.18,11.54,11.07,0.0659,0.40
264.12,10.58,11.23,11.56,11.12,0.0664,0.42
264.25,8.48,9.13,9.51,9.02,0.0649,2.29
264.38,4.63,5.30,5.81,5.19,0.0550,3.97
264.50,2.48,3.16,3.71,3.06,0.0291,2.63
264.62,2.45,3.12,3.68,3.02,0.0284,1.13
264.75,2.52,3.20,3.77,3.10,0.0293,1.17
264.88,2.45,3.12,3.69,3.02,0.0285,1.12
265.00,2.38,3.05,3.61,2.95,0.0284,1.08
265.12,2.28,2.95,3.49,2.84,0.0270,0.92
265.25,2.29,3.10,3.75,2.97,0.0287,0.95
265.38,2.30,3.08,3.72,2.96,0.0284,0.81
265.50,2.29,3.07,3.69,2.95,0.0275,0.86
265.62,2.25,3.05,3.70,2.93,0.0273,0.99
265.75,2.27,3.09,3.76,2.96,0.0280,1.02
265.88,2.24,2.98,3.61,2.87,0.0266,1.13
266.00,2.14,2.82,3.41,2.72,0.0257,1.07
266.12,2.34,3.01,3.59,2.91,0.0271,1.18
266.25,2.39,3.07,3.65,2.97,0.0280,0.85
266.38,2.44,3.13,3.72,3.03,0.0283,0.95
266.50,2.52,3.18,3.68,3.07,0.0288,1.09
266.62,2.46,3.10,3.58,3.00,0.0277,1.19
266.75,2.37,2.97,3.42,2.88,0.0266,1.14
266.88,2.53,3.27,3.89,3.15,0.0289,1.22
267.00,2.30,3.01,3.60,2.90,0.0276,1.04
267.12,2.40,3.12,3.68,3.01,0.0280,0.90
267.25,2.31,3.01,3.57,2.90,0.0274,1.00
267.38,2.33,3.03,3.60,2.92,0.0274,0.93
267.50,2.29,2.98,3.52,2.87,0.0266,1.03
267.62,2.23,2.90,3.38,2.79,0.0261,1.11
267.75,2.37,3.00,3.47,2.90,0.0276,1.27
267.88,2.26,2.90,3.37,2.80,0.0268,1.01
268.00,2.24,2.88,3.38,2.78,0.0271,0.74
268.12,2.32,2.98,3.48,2.88,0.0274,0.92
268.25,2.37,3.02,3.53,2.92,0.0280,1.05
268.38,2.31,2.98,3.53,2.87,0.0270,1.14
268.50,2.23,2.88,3.42,2.78,0.0262,1.06
268.62,2.30,3.10,3.72,2.98,0.0283,1.09
268.75,2.29,3.07,3.68,2.95,0.0280,0.87
268.88,2.29,3.05,3.63,2.93,0.0282,0.81
269.00,2.33,3.07,3.66,2.96,0.0285,0.80
269.12,2.32,3.04,3.59,2.92,0.0276,0.87
269.25,2.34,3.01,3.53,2.90,0.0271,1.07
269.38,2.57,3.22,3.68,3.11,0.0287,1.35
269.50,2.50,3.15,3.64,3.05,0.0281,1.12
269.62,2.41,3.05,3.59,2.96,0.0275,1.02
269.75,2.30,2.97,3.55,2.87,0.0272,0.92
269.88,2.38,3.06,3.64,2.96,0.0277,0.90
270.00,2.35,3.04,3.63,2.94,0.0276,1.09
270.12,2.29,2.99,3.57,2.88,0.0268,1.18
270.25,2.28,3.04,3.66,2.93,0.0273,1.09
270.38,2.42,3.16,3.73,3.05,0.0283,1.16
270.50,2.28,3.01,3.61,2.90,0.0279,1.08
270.62,2.28,3.03,3.62,2.91,0.0276,0.79
270.75,2.28,3.04,3.65,2.92,0.0277,0.75
270.88,2.30,3.04,3.60,2.93,0.0273,0.91
271.00,2.42,3.14,3.66,3.03,0.0276,1.14
271.12,2.52,3.31,3.89,3.19,0.0293,1.40
271.25,2.57,3.25,3.73,3.14,0.0292,1.26
271.38,2.46,3.13,3.62,3.03,0.0281,1.20
271.50,2.40,3.06,3.52,2.95,0.0280,1.04
271.62,2.30,2.95,3.40,2.84,0.0269,0.83
271.75,2.29,2.93,3.37,2.83,0.0260,1.10
271.88,2.40,3.17,3.70,3.05,0.0287,1.27
272.00,2.39,3.16,3.71,3.04,0.0287,1.14
272.12,2.31,3.06,3.61,2.94,0.0273,1.07
272.25,2.30,3.04,3.58,2.92,0.0274,0.93
272.38,2.28,3.01,3.55,2.90,0.0269,0.80
272.50,2.26,2.95,3.47,2.84,0.0260,0.82
272.62,2.23,2.87,3.37,2.77,0.0255,0.86
272.75,2.48,3.12,3.61,3.02,0.0277,1.14
272.88,2.47,3.14,3.65,3.03,0.0278,0.99
273.00,2.49,3.16,3.67,3.06,0.0283,1.05
273.12,2.45,3.11,3.65,3.01,0.0281,1.06
273.25,2.32,2.98,3.53,2.88,0.0274,1.04
273.38,2.17,2.82,3.37,2.72,0.0261,0.92
273.50,2.18,2.83,3.39,2.73,0.0260,1.02
273.62,2.22,3.00,3.69,2.89,0.0271,1.14
273.75,2.45,3.23,3.92,3.11,0.0291,1.26
273.88,2.27,3.04,3.73,2.93,0.0280,1.20
274.00,2.24,3.01,3.69,2.90,0.0276,1.00
274.12,2.25,2.99,3.65,2.88,0.0268,0.87
274.25,2.19,2.90,3.48,2.79,0.0261,0.79
274.38,2.36,3.03,3.58,2.93,0.0276,0.92
274.50,2.39,3.06,3.62,2.96,0.0283,0.87
274.62,2.37,3.06,3.64,2.95,0.0279,0.98
274.75,2.39,3.09,3.68,2.98,0.0283,0.97
274.88,2.36,3.05,3.63,2.95,0.0281,1.06
275.00,2.25,2.92,3.50,2.82,0.0273,1.08
275.12,2.08,2.76,3.32,2.66,0.0252,1.01
275.25,2.13,2.94,3.61,2.82,0.0274,0.97
275.38,2.23,3.03,3.69,2.91,0.0276,1.03
275.50,2.26,3.06,3.69,2.93,0.0280,1.07
275.62,2.28,3.07,3.72,2.95,0.0273,1.07
275.75,2.31,3.07,3.70,2.95,0.0278,1.05
275.88,2.29,3.00,3.58,2.89,0.0269,0.95
276.00,2.23,2.88,3.43,2.78,0.0263,0.87
276.12,2.48,3.13,3.66,3.03,0.0283,1.02
276.25,2.49,3.14,3.68,3.04,0.0282,0.86
276.38,2.49,3.14,3.69,3.04,0.0281,0.90
276.50,2.50,3.18,3.75,3.08,0.0288,1.05
276.62,2.36,3.05,3.61,2.95,0.0276,1.14
276.75,2.21,2.90,3.47,2.79,0.0261,1.19
276.88,2.49,3.26,3.95,3.15,0.0298,1.42
277.00,2.17,2.95,3.65,2.83,0.0275,1.05
277.12,2.56,3.38,4.09,3.26,0.0309,1.34
277.25,2.25,3.06,3.77,2.94,0.0282,1.45
277.38,2.33,3.14,3.86,3.02,0.0288,1.22
277.50,2.25,3.03,3.71,2.91,0.0277,1.08
277.62,2.23,2.98,3.60,2.86,0.0272,1.00
277.75,2.35,3.05,3.64,2.94,0.0283,1.04
277.88,2.34,3.03,3.60,2.92,0.0279,0.74
278.00,2.35,3.04,3.60,2.94,0.0277,0.77
278.12,2.39,3.07,3.62,2.96,0.0281,0.86
278.25,2.41,3.07,3.61,2.97,0.0281,1.03
278.38,2.35,3.01,3.53,2.91,0.0272,1.18
278.50,2.21,2.89,3.42,2.78,0.0264,1.20
278.62,2.19,3.00,3.66,2.88,0.0275,1.19
278.75,2.06,2.87,3.55,2.75,0.0266,0.93
278.88,2.09,2.90,3.59,2.78,0.0266,0.86
279.00,2.17,3.00,3.67,2.87,0.0272,0.98
279.12,2.22,3.03,3.69,2.90,0.0273,1.06
279.25,2.19,2.96,3.60,2.84,0.0265,1.09
279.38,2.44,3.14,3.73,3.04,0.0280,1.24
279.50,2.45,3.16,3.73,3.05,0.0286,0.85
279.62,2.42,3.09,3.57,2.98,0.0276,0.80
279.75,2.46,3.10,3.56,3.00,0.0277,0.75
279.88,2.48,3.16,3.68,3.06,0.0287,0.89
280.00,2.38,3.04,3.51,2.93,0.0278,1.06
280.12,2.28,2.91,3.36,2.81,0.0255,1.19
280.25,2.22,2.94,3.51,2.83,0.0264,1.15
280.38,2.35,3.06,3.64,2.95,0.0276,1.26
280.50,2.11,2.83,3.41,2.72,0.0264,1.16
280.62,2.15,2.87,3.45,2.76,0.0264,0.83
280.75,2.18,2.92,3.50,2.80,0.0267,1.03
280.88,10.60,11.22,11.45,11.10,0.0664,8.42
281.00,10.83,11.37,11.51,11.26,0.0666,0.58
281.12,10.76,11.33,11.50,11.22,0.0663,0.41
281.25,9.25,9.87,10.14,9.76,0.0654,1.69
281.38,5.50,6.15,6.57,6.04,0.0588,3.86
281.50,2.39,3.06,3.56,2.95,0.0281,3.24
281.62,2.40,3.08,3.62,2.97,0.0283,0.89
281.75,2.28,2.97,3.51,2.86,0.0268,1.09
281.88,2.29,3.15,3.81,3.01,0.0288,1.15
282.00,2.25,3.08,3.72,2.95,0.0281,1.12
282.12,2.23,3.03,3.64,2.90,0.0279,1.09
282.25,2.12,2.91,3.52,2.79,0.0267,1.03
282.38,2.07,2.85,3.44,2.73,0.0262,0.84
282.50,2.19,2.93,3.50,2.81,0.0265,1.00
282.62,2.23,2.92,3.45,2.81,0.0262,1.08
282.75,2.51,3.21,3.77,3.10,0.0287,1.36
282.88,2.49,3.19,3.77,3.08,0.0288,1.07
283.00,2.50,3.20,3.77,3.09,0.0292,0.97
283.12,2.50,3.19,3.76,3.08,0.0286,0.86
283.25,2.43,3.11,3.61,3.00,0.0282,0.80
283.38,2.28,2.94,3.39,2.83,0.0267,0.94
283.50,2.17,2.81,3.27,2.71,0.0249,0.95
283.62,2.19,2.94,3.53,2.83,0.0261,0.99
283.75,2.39,3.16,3.77,3.04,0.0286,1.18
283.88,2.23,2.98,3.57,2.87,0.0269,1.18
284.00,2.16,2.93,3.59,2.81,0.0266,1.05
284.12,2.05,2.78,3.41,2.67,0.0255,0.93
284.25,2.09,2.81,3.38,2.70,0.0254,0.88
284.38,2.32,3.00,3.53,2.90,0.0272,1.17
284.50,2.38,3.06,3.56,2.95,0.0277,1.07
284.62,2.46,3.10,3.57,3.00,0.0280,1.11
284.75,2.47,3.09,3.52,2.99,0.0284,1.03
284.88,2.47,3.08,3.48,2.98,0.0285,0.98
285.00,2.36,3.00,3.42,2.89,0.0275,0.90
285.12,2.28,2.93,3.38,2.82,0.0260,0.84
285.25,2.30,3.09,3.66,2.97,0.0276,1.02
285.38,2.34,3.10,3.66,2.98,0.0277,0.97
285.50,2.36,3.13,3.71,3.01,0.0280,1.06
285.62,2.27,3.05,3.64,2.93,0.0276,1.08
285.75,2.20,2.99,3.57,2.86,0.0273,1.05
285.88,2.11,2.84,3.39,2.73,0.0255,1.07
286.00,1.99,2.69,3.24,2.58,0.0244,0.81
286.12,2.40,3.10,3.66,2.99,0.0280,1.22
286.25,2.43,3.14,3.69,3.03,0.0285,1.03
286.38,2.43,3.16,3.74,3.05,0.0286,1.05
286.50,2.41,3.13,3.72,3.02,0.0281,1.05
286.62,2.32,3.03,3.61,2.92,0.0278,1.00
286.75,2.08,2.77,3.35,2.66,0.0247,0.96
286.88,2.09,2.87,3.55,2.75,0.0245,1.00
287.00,1.48,2.14,2.74,2.04,0.0181,1.04
287.12,0.97,1.45,1.92,1.38,0.0114,0.98
287.25,0.22,0.48,0.80,0.45,0.0031,0.98
287.38,0.81,1.24,1.70,1.18,0.0098,0.87
287.50,1.38,1.99,2.58,1.90,0.0165,0.91
287.62,1.57,2.23,2.90,2.14,0.0189,0.96
287.75,1.74,2.41,3.10,2.31,0.0210,1.07
287.88,1.83,2.52,3.24,2.42,0.0225,1.05
288.00,1.82,2.53,3.27,2.44,0.0232,0.96
288.12,1.79,2.50,3.22,2.40,0.0224,0.84
288.25,1.80,2.51,3.23,2.41,0.0222,0.85
288.38,1.81,2.51,3.23,2.41,0.0225,0.86
288.50,1.77,2.47,3.19,2.37,0.0221,0.91
288.62,1.78,2.51,3.26,2.41,0.0230,1.03
288.75,1.77,2.49,3.24,2.39,0.0226,1.04
288.88,1.72,2.43,3.18,2.34,0.0222,1.07
289.00,1.62,2.33,3.06,2.23,0.0212,1.02
289.12,1.60,2.32,3.05,2.22,0.0216,0.78
289.25,1.70,2.43,3.16,2.33,0.0228,1.02
289.38,1.74,2.46,3.17,2.36,0.0220,1.05
289.50,1.77,2.50,3.24,2.40,0.0224,1.09
289.62,1.75,2.47,3.21,2.37,0.0223,1.02
289.75,1.75,2.46,3.20,2.36,0.0224,0.94
289.88,1.75,2.48,3.21,2.38,0.0226,0.92
290.00,1.77,2.48,3.20,2.38,0.0227,0.79
290.12,1.80,2.50,3.23,2.40,0.0229,0.80
290.25,1.81,2.52,3.25,2.42,0.0228,0.94
290.38,10.33,10.95,11.30,10.84,0.0657,8.51
290.50,10.30,10.91,11.29,10.81,0.0658,0.53
290.62,10.31,10.91,11.27,10.81,0.0656,0.53
290.75,8.85,9.43,9.88,9.34,0.0646,1.69
290.88,4.92,5.59,6.21,5.49,0.0569,3.96
291.00,1.76,2.46,3.20,2.37,0.0227,3.34
291.12,1.87,2.58,3.30,2.48,0.0235,1.11
291.25,1.81,2.53,3.25,2.43,0.0230,1.16
291.38,1.79,2.50,3.22,2.40,0.0225,1.10
291.50,1.78,2.47,3.18,2.38,0.0226,1.01
291.62,1.77,2.49,3.22,2.39,0.0230,0.96
291.75,1.75,2.48,3.21,2.38,0.0227,0.82
291.88,1.77,2.49,3.25,2.39,0.0224,0.78
292.00,1.75,2.48,3.25,2.38,0.0225,0.86
292.12,1.74,2.46,3.22,2.36,0.0223,0.97
292.25,1.79,2.53,3.30,2.43,0.0227,1.06
292.38,1.81,2.52,3.25,2.42,0.0229,1.12
292.50,1.75,2.46,3.19,2.36,0.0226,1.12
292.62,1.66,2.33,2.98,2.23,0.0217,1.01
292.75,1.67,2.33,2.97,2.24,0.0210,0.82
292.88,1.74,2.42,3.05,2.32,0.0222,1.05
293.00,1.79,2.47,3.11,2.38,0.0224,1.09
293.12,1.80,2.46,3.10,2.37,0.0223,1.08
293.25,1.78,2.42,3.03,2.33,0.0220,1.02
293.38,1.73,2.39,3.00,2.29,0.0212,0.97
293.50,1.70,2.36,2.97,2.27,0.0209,0.85
293.62,1.74,2.41,3.01,2.31,0.0215,0.77
293.75,1.78,2.44,3.05,2.34,0.0220,0.82
293.88,3.29,8.39,12.08,7.57,0.0624,5.35
294.00,2.61,8.16,12.22,7.28,0.0625,0.72
294.12,3.30,8.41,12.11,7.59,0.0626,0.77
294.25,2.45,7.17,10.66,6.42,0.0607,1.39
294.38,2.63,4.98,6.75,4.61,0.0495,2.64
294.50,1.63,2.39,3.12,2.28,0.0218,2.49
294.62,2.32,3.01,3.65,2.91,0.0250,1.27
294.75,1.82,2.55,3.26,2.45,0.0226,1.34
294.88,2.39,3.07,3.70,2.97,0.0252,1.35
295.00,1.84,2.55,3.25,2.45,0.0224,1.28
295.12,2.34,3.00,3.63,2.90,0.0249,1.24
295.25,1.86,2.57,3.28,2.47,0.0235,1.12
295.38,2.36,3.02,3.63,2.92,0.0251,1.02
295.50,1.85,2.56,3.24,2.46,0.0230,1.02
295.62,2.33,3.00,3.64,2.90,0.0247,1.10
295.75,1.78,2.53,3.29,2.43,0.0228,1.20
295.88,2.32,3.08,3.82,2.97,0.0260,1.26
296.00,1.84,2.64,3.44,2.53,0.0238,1.34
296.12,2.29,3.05,3.79,2.94,0.0257,1.25
296.25,1.67,2.47,3.27,2.36,0.0227,1.13
296.38,2.23,2.96,3.60,2.85,0.0249,1.12
296.50,1.76,2.52,3.18,2.40,0.0223,1.24
296.62,2.34,3.05,3.64,2.94,0.0255,1.31
296.75,1.86,2.61,3.26,2.50,0.0233,1.33
296.88,2.34,3.04,3.67,2.93,0.0261,1.25
297.00,1.82,2.58,3.27,2.46,0.0234,1.11
297.12,2.22,2.97,3.66,2.86,0.0252,1.05
297.25,1.76,2.56,3.32,2.44,0.0231,0.90
297.38,2.19,2.95,3.66,2.84,0.0250,1.00
297.50,1.76,2.55,3.31,2.43,0.0233,1.05
297.62,2.17,2.94,3.63,2.83,0.0252,1.20
297.75,1.78,2.55,3.24,2.43,0.0230,1.19
297.88,2.13,2.83,3.44,2.73,0.0244,1.24
298.00,1.68,2.39,3.02,2.29,0.0217,1.14
298.12,2.01,2.71,3.33,2.61,0.0239,0.93
298.25,1.70,2.45,3.15,2.35,0.0224,1.09
298.38,2.12,2.84,3.48,2.73,0.0245,1.20
298.50,1.81,2.57,3.28,2.46,0.0227,1.22
298.62,2.06,2.80,3.46,2.69,0.0243,1.13
298.75,1.74,2.48,3.18,2.37,0.0222,1.04
298.88,2.01,2.75,3.43,2.64,0.0242,0.96
299.00,1.76,2.51,3.22,2.41,0.0225,0.83
299.12,2.07,2.80,3.49,2.70,0.0250,0.92
299.25,1.82,2.56,3.30,2.45,0.0234,0.94
299.38,2.05,2.75,3.45,2.65,0.0242,1.13
299.50,1.76,2.50,3.24,2.39,0.0226,1.08
299.62,1.92,2.64,3.35,2.54,0.0235,1.13
299.75,1.62,2.34,3.08,2.24,0.0209,1.04
299.88,1.74,2.45,3.18,2.35,0.0223,0.93
300.00,1.63,2.35,3.11,2.25,0.0216,0.92
300.12,1.85,2.58,3.30,2.48,0.0231,1.05
300.25,1.77,2.51,3.25,2.41,0.0225,1.09
300.38,1.87,2.61,3.35,2.51,0.0237,1.07
